sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
59,통신서비스,1.149165456856962,0.5689504357540549,0.6088854925255244,0.2595536234641389,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
60,방송서비스,1.2038834299525822,0.6373513594182898,0.5414247161450166,0.28416752413993873,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
61,정보서비스,1.1429329939186956,0.4997662861983334,0.6165760313086156,0.23046540353651446,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
62,소프트웨어 개발 공급 및 기타 IT서비스,1.108207448293385,0.332797939403491,0.7362391427637853,0.16392459179810503,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
63,신문 및 출판 서비스,1.231516937010174,0.666739437612033,0.5201930455065363,0.281442869833622,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
64,영상·오디오물 제작 배급,1.364549511093868,1.169963457382221,0.31953761192183766,0.49932992055829845,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
65,금융서비스,1.127637909942329,0.25940142175553005,0.8260561436346889,0.13329998633450113,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
66,보험서비스,1.463948991188887,0.561805375874423,0.5922752447681311,0.3219069759112514,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
67,금융 및 보험 보조서비스,1.1057558369107061,0.17852181249294485,0.879100059087354,0.09581369020906438,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
68,주거서비스,1.1475682103335618,0.2105911616674372,0.8654398984890188,0.11405959777488328,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
69,기타 부동산서비스,1.1982512294450123,0.30225892687253775,0.8128518822662414,0.14775722389728707,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
70,연구개발,1.1761057700743498,0.5211568473394241,0.670327892381739,0.21587314929359835,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
71,사업관련 전문서비스,1.2694083984188058,0.7136604364641221,0.5669440037707104,0.31259204233667814,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
72,과학기술 및 기타 전문서비스,1.135677194433804,0.308866546195562,0.7947797568953483,0.1345092460160595,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
73,장비·용품 및 지식재산권 임대,1.2216055808314694,0.5709020259165616,0.6415265440161325,0.24231779087118976,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
74,사업지원서비스,1.1352781221774089,0.36904752912015604,0.7820423186149247,0.15144803662232775,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
75,"공공행정, 국방 및 사회보장",1.120112043268946,0.325427857868122,0.7949770153186727,0.1369406146035944,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
76,교육서비스,1.156508354461356,0.34635147095823604,0.7913838909045026,0.14673411164577155,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
77,의료 및 보건,1.1787637137104556,0.5217471609633755,0.6282817817072123,0.23421325651686697,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
78,사회복지서비스,1.1893156343737998,0.4666536442884752,0.7212399468999379,0.18917122187576263,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
79,문화 및 여행 관련 서비스,1.2447974451447281,0.6290111421590259,0.6281572559966898,0.26608205039096744,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
80,스포츠 및 오락서비스,1.2317293029328378,0.5151007980541533,0.694357163726595,0.21506105323633296,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
81,사회단체,1.3449655189276715,0.7904197726572744,0.5446064449990633,0.32087063282874084,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
82,자동차·소비용품 수리 및 개인서비스,1.2396883409817334,0.8054415609656036,0.5505147458156467,0.29556829351787006,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
83,기타,1.72609525588358,0.9390711020915141,0.4724467329920831,0.3838931360516809,,,원/원,원/원,명/10억원,전북,2020,중분류(83부문)
