sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
58,음식점 및 숙박서비스,1.3997495704888154,0.8681787358679658,0.4877532676636397,0.34640474480691785,16.494092407611667,4.898960241486925,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
59,통신서비스,1.1357311636816947,0.5790786540144144,0.6017555809728065,0.2648041196119073,3.5861847109390754,2.754585223340928,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
60,방송서비스,1.1464475847748268,0.6062003086359762,0.5609997195179418,0.27192214984722873,9.310558752555089,3.34277161203236,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
61,정보서비스,1.1242127312789043,0.5388096625996956,0.596747194980282,0.24753939101643996,4.386581831428751,2.6753411288837983,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
62,소프트웨어 개발 공급 및 기타 IT서비스,1.1083034198738246,0.3896135095581683,0.679412922884995,0.18976584767303206,9.116708498911732,1.9842235163932216,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
63,신문 및 출판 서비스,1.1947054934149195,0.7396180423063294,0.48223408707891935,0.3105526444755323,12.179987263417356,3.9210090367277886,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
64,영상·오디오물 제작 배급,1.3190070251145032,1.0540399632486468,0.3682868983867094,0.455970593212322,10.72306531234186,5.859239020191229,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
65,금융서비스,1.1130535246910942,0.2512107992835817,0.8345127485824292,0.12842843344501864,4.311261929380467,1.3371012384582395,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
66,보험서비스,1.4302837249885039,0.5642422868876202,0.5956408028916463,0.3213209739002616,6.99964398487356,3.0484241717107716,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
67,금융 및 보험 보조서비스,1.096052356291766,0.17840040107199018,0.880623149958803,0.09544996126658911,4.764860873828407,0.9499460202426375,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
68,주거서비스,1.188527704639776,0.3281611425270341,0.7927612187025938,0.17927165941871082,0.8862727342040663,1.536590210737797,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
69,기타 부동산서비스,1.1931047693525096,0.3061095661081994,0.8118784897517866,0.14966095879291463,5.900481248683747,1.6450851116603973,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
70,연구개발,1.1415394000625159,0.4927154137696512,0.6909254327886647,0.20759265585846998,7.491110827875796,2.2759878879041677,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
71,사업관련 전문서비스,1.2698217879465625,0.7521044932679075,0.5439236437333824,0.33050031048473616,7.834561078616889,3.8398273433372916,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
72,과학기술 및 기타 전문서비스,1.113410691202034,0.347970151017182,0.7762204572451701,0.15323214418390418,9.220284699430529,1.8396460388259008,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
73,장비·용품 및 지식재산권 임대,1.1895414234127903,0.6371674885700136,0.6046339245167602,0.2738855648333668,4.942781424214844,3.1152874569673754,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
74,사업지원서비스,1.1129936269408238,0.39911076460602124,0.7698986578934859,0.16382520059491557,12.145749011227425,1.9890984889532088,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
75,"공공행정, 국방 및 사회보장",1.1129448979325185,0.31954132349482345,0.7902051668457194,0.13627258496371486,10.045660748610489,1.673590537678928,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
76,교육서비스,1.1149964912368042,0.2550817793688298,0.8476818922711357,0.1081786978695286,11.244368241567408,1.3868095399367366,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
77,의료 및 보건,1.1813404028632615,0.5637338966594436,0.5950481297399914,0.2552160042688616,7.699937051642182,2.8066633632948434,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
78,사회복지서비스,1.19469588067772,0.5032375832213971,0.699545672561707,0.21202604076044573,18.717208538527586,2.9120206500612618,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
79,문화 및 여행 관련 서비스,1.2301495204675368,0.6080295480616802,0.6426824824073585,0.25535125783536405,14.109586246669297,3.3721081269842923,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
80,스포츠 및 오락서비스,1.2133067092131833,0.5239373613239118,0.6936369374351207,0.21796145269212996,9.33736407955186,2.9327291352304456,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
81,사회단체,1.2896361807326064,0.8626957355133187,0.5283971130308973,0.3455817620845447,12.462495225187933,4.869983442998915,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
82,자동차·소비용품 수리 및 개인서비스,1.168841548894708,0.8556702222632522,0.5391272570344445,0.3118012161280612,22.645761614060167,3.351275696131797,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
83,기타,2.0251992078610566,0.6224077708735942,0.6092047002056726,0.23672790259531085,6.6150489869744105,2.7208008769071155,원/원,원/원,명/10억원,전남,2020,중분류(83부문)
